Low-Income Energy Affordability Data Tool Map Export (https://www.energy.gov/eere/slsc/maps/lead-tool#)
Exported On:,12/2/2020
Building Age:,Before 1940; 1940 - 59; 1960 - 79; 1980 - 99; 2000 - 09; 2010+
Heating Fuel Type:,Utility Gas; Bottled Gas; Electricity; Fuel Oil; Coal; Wood; Solar; Other; None
Building Type:,1 unit detached; 1 unit attached; 2 units; 3 - 4 units; 5 - 9 units; 10 - 19 units; 20 - 49 units; 50+ units; Boat/RV/Van; Mobile/Trailer
Rent/Own:,Renter-occupied; Owner-occupied
SMI:,0% - 30%; 30% - 60%; 60% - 80%; 80% - 100%; 100%+

Geography ID, Name,County,Tribal Areas,Avg. Annual Energy Cost
06073008200,Census Tract Census Tract 82,San Diego County,,1581
06073008301,Census Tract Census Tract 83.01,San Diego County,,2502
06073008306,Census Tract Census Tract 83.06,San Diego County,,2151
06073008307,Census Tract Census Tract 83.07,San Diego County,,1851
06073008327,Census Tract Census Tract 83.27,San Diego County,,2065
06073008329,Census Tract Census Tract 83.29,San Diego County,,1332
06073008330,Census Tract Census Tract 83.30,San Diego County,,2086
06073008501,Census Tract Census Tract 85.01,San Diego County,,1830
06073008503,Census Tract Census Tract 85.03,San Diego County,,1587
06073008511,Census Tract Census Tract 85.11,San Diego County,,1559
06037900103,Census Tract Census Tract 9001.03,Los Angeles County,,1835
06037900104,Census Tract Census Tract 9001.04,Los Angeles County,,2020
06037900505,Census Tract Census Tract 9005.05,Los Angeles County,,1740
06037900506,Census Tract Census Tract 9005.06,Los Angeles County,,1852
06037900507,Census Tract Census Tract 9005.07,Los Angeles County,,1814
06037900608,Census Tract Census Tract 9006.08,Los Angeles County,,1819
06071009109,Census Tract Census Tract 91.09,San Bernardino County,,2725
06071009119,Census Tract Census Tract 91.19,San Bernardino County,,3182
06073009201,Census Tract Census Tract 92.01,San Diego County,,1647
06073009202,Census Tract Census Tract 92.02,San Diego County,,1986
06073009301,Census Tract Census Tract 93.01,San Diego County,,1415
06073009304,Census Tract Census Tract 93.04,San Diego County,,1208
06073009506,Census Tract Census Tract 95.06,San Diego County,,2194
06073009507,Census Tract Census Tract 95.07,San Diego County,,1947
06073009602,Census Tract Census Tract 96.02,San Diego County,,1827
06053000701,Census Tract Census Tract 7.01,Monterey County,,1298
06073009603,Census Tract Census Tract 96.03,San Diego County,,966
06073009604,Census Tract Census Tract 96.04,San Diego County,,1633
06073009703,Census Tract Census Tract 97.03,San Diego County,,2056
06073009705,Census Tract Census Tract 97.05,San Diego County,,1868
06073009801,Census Tract Census Tract 98.01,San Diego County,,1812
06073009804,Census Tract Census Tract 98.04,San Diego County,,2192
06073009805,Census Tract Census Tract 98.05,San Diego County,,2041
